customer_id,industry_code,industry,industry_group,employee_count,sales,abm_num_debit,abm_avg_debit,abm_num_credit,abm_avg_credit,card_num_debit,card_avg_debit,card_num_credit,card_avg_credit,cheque_num_debit,cheque_avg_debit,cheque_num_credit,cheque_avg_credit,wire_num_debit,wire_avg_debit,wire_num_credit,wire_avg_credit,eft_num_debit,eft_avg_debit,eft_num_credit,eft_avg_credit,emt_num_debit,emt_avg_debit,emt_num_credit,emt_avg_credit,cash_percent,debit_percent
SYNCID0000009444,other,,,0,0,7,556.174285714286,2,2739.64,3,214.15,0,,0,,3,23812.2333333333,,,,,,,,,35,1674.88171428571,6,2174.79333333333,2.61175341609954,41.2460855372999
SYNCID0000009445,,,,0,0,,,,,,,,,,,,,,,,,,,,,6,1377.72166666667,16,324.2075,0.0,61.4430284718274
SYNCID0000009446,7771,Management Consulting Services,Management Consulting,1,190495,,,,,107,157.662242990654,0,,,,,,,,,,1,4472.42,5,24931.006,4,1216.9675,0,,0.0,17.3732268771363
SYNCID0000009447,0919,Other Service Industries Incidental to Crude Petroleum and Natural Gas,Services for Mining and Petroleum,5,99806,,,,,,,,,3,415.3,0,,,,,,60,4588.34466666667,98,1553.97806122449,1,1094.16,0,,0.0,64.5780380502816
SYNCID0000009448,6359,Other Motor Vehicle Repair Shops,Automotive Dealerships and Repair,1,0,,,,,,,,,,,,,,,,,,,,,5,794.264,1,133.12,0.0,96.7566830066952
SYNCID0000009450,7711,Employment Agencies,Management Consulting,1,0,,,,,37,171.177837837838,3,885.04,,,,,,,,,2,10565.645,3,5188.31,2,2894.88,7,1084.26285714286,0.0,56.3022098545794
SYNCID0000009451,9861,Civic and Fraternal Organizations,Professional and Civic Organizations,0,0,1,86.71,6,1317.27333333333,14,175.45,0,,2,220.165,0,,,,,,3,701.02,8,451.91375,,,,,7.85162613254162,30.6310917866832
SYNCID0000009452,other,,,2,184200,2,239.375,0,,31,141.354193548387,2,525.03,,,,,,,,,1,475.81,3,1076.22,,,,,4.97906452867629,55.5007352895293
SYNCID0000009453,7292,"Estate, Trust and Agency Funds",Investment Companies,1,0,,,,,,,,,10,1904.149,14,1573.21285714286,,,,,35,5773.83285714286,65,1460.77861538462,1,3210.27,2,822.115,0.0,65.4124979920878
SYNCID0000009454,other,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,1,541.51,0.0,0.0
SYNCID0000009455,0919,Other Service Industries Incidental to Crude Petroleum and Natural Gas,Services for Mining and Petroleum,3,196946,1,961.69,0,,45,165.987111111111,5,655.726,,,,,,,,,67,2145.40970149254,69,2224.04594202899,68,1512.72308823529,99,776.341212121212,0.196811803903005,52.1941920124275
SYNCID0000009456,8653,"Offices of Dentists, General Practice",Healthcare Providers,,196376,,,,,43,197.617906976744,1,890.91,13,1573.98769230769,17,1888.92941176471,,,,,6,5461.10666666667,14,3430.35642857143,17,404.627058823529,22,386.182272727273,0.0,43.3854395054349
SYNCID0000009457,6031,Pharmacies,Grocery Stores,1,131242,,,,,,,,,,,,,,,,,3,1031.95666666667,0,,,,,,0.0,100.0
SYNCID0000009458,7739,Other Accounting and Bookkeeping Services,Management Consulting,1,,,,,,,,,,20,2158.8625,5,7965.768,,,,,8,1160.74125,3,14056.1266666667,2,3016.665,5,467.868,0.0,40.9544582357573
SYNCID0000009459,6312,Automobile (Used) Dealers,Automotive Dealerships and Repair,10,2463947,,,,,,,,,,,,,,,,,9,785.046666666667,21,1747.43952380952,,,,,0.0,16.145232183887
SYNCID0000009460,9931,Photographers,Miscellaneous Services,0,0,4,409.2675,1,2152.31,236,226.710084745763,5,1213.51,4,8503.0775,1,300.48,,,,,22,1413.90727272727,22,99164.8977272727,,,,,0.118010376015956,5.20509674180741
SYNCID0000009461,7722,Computer Equipment Maintenance and Repair,Management Consulting,,321489,,,,,53,149.635283018868,0,,6,1711.63166666667,2,188.535,,,,,106,8475.08018867925,76,8385.05868421053,0,,1,1613.75,0.0,58.9118505561435
SYNCID0000009462,8651,"Offices of Physicians, General Practice",Healthcare Providers,,0,,,,,,,,,0,,1,1827.23,6,1492315.53166667,106,751788.858113208,6,5652.78333333333,5,1876.736,,,,,0.0,10.134116290792
SYNCID0000009464,8653,"Offices of Dentists, General Practice",Healthcare Providers,,280452,,,,,,,,,4,1231.7375,1,9826.5,,,,,1,2.15,2,470.79,1,514.2,0,,0.0,33.5770304563831
SYNCID0000009466,0211,Veterinary Services,Agricultural Support and Services,,200698,,,,,7,73.27,0,,15,3493.97333333333,3,1214.91,,,,,,,,,,,,,0.0,93.5568161207144
SYNCID0000009467,4299,Other Trade Work n.e.c.,Construction Trades and Finishing,2,0,,,,,3,85.64,0,,,,,,,,,,,,,,,,,,0.0,100.0
SYNCID0000009468,7799,Other Business Services n.e.c.,Management Consulting,0,0,1,222.9,0,,24,527.385833333333,1,21.94,,,,,,,,,15,784.15,3,1792.23666666667,2,606.855,2,82.265,0.0,82.2937493833408
SYNCID0000009469,7215,Holding Companies,Investment Companies,0,0,,,,,,,,,3,810.403333333333,3,77139.2666666667,,,,,,,,,,,,,0.0,1.03964947296548
SYNCID0000009470,0919,Other Service Industries Incidental to Crude Petroleum and Natural Gas,Services for Mining and Petroleum,1,,,,,,,,,,,,,,,,,,2,389.845,4,1196.0175,,,,,0.0,14.0137245316117
SYNCID0000009471,7739,Other Accounting and Bookkeeping Services,Management Consulting,0,0,,,,,1,43.8,0,,,,,,,,,,19,2055.60157894737,14,7745.04214285714,0,,1,253.73,0.0,26.4575897818818
SYNCID0000009472,6413,Other General Merchandise Stores,General Retail,0,1522113,,,,,9,263.912222222222,0,,,,,,,,,,45,1692.61177777778,105,1079.286,,,,,0.0,40.9358695313965
SYNCID0000009473,7512,Operators of Non-Residential Buildings,Real Estate Operators,,92759,,,,,,,,,11,2109.08090909091,5,1229.934,,,,,4,1199.2475,0,,,,,,0.0,81.9903621302884
SYNCID0000009474,,,,6,748636,2,289.325,0,,11,2059.26363636364,1,1660.04,67,5027.94119402985,56,4172.17821428571,,,,,11,1800.18090909091,35,2337.80742857143,36,1173.37777777778,72,720.181944444444,0.0731427153988819,53.3602684927322
SYNCID0000009476,other,,,2,0,,,,,2,40.725,0,,,,,,,,,,1,5.14,7,901.607142857143,2,1056.11,10,190.537,0.0,21.1110823076916
SYNCID0000009477,2499,Other Clothing and Apparel Industries n.e.c.,Clothing and Apparel Manufacturing,0,0,,,,,,,,,30,5150.39066666667,15,4337.24266666667,,,,,,,,,,,,,0.0,70.3700262640185
SYNCID0000009478,7721,Computer Services,Management Consulting,5,0,,,,,,,,,,,,,,,,,21,6363.85142857143,6,1332.90166666667,,,,,0.0,94.3536384123248
SYNCID0000009479,6031,Pharmacies,Grocery Stores,1,1,,,,,71,145.503521126761,1,259.43,,,,,,,,,,,,,4,1004.925,1,1237.36,0.0,90.5548852670875
SYNCID0000009480,other,,,2,185587,,,,,,,,,2,690.375,4,2382.7075,,,,,1,441.7,0,,,,,,0.0,16.0521893232616
SYNCID0000009481,7292,"Estate, Trust and Agency Funds",Investment Companies,0,0,,,,,,,,,14,3618.88642857143,13,13774.3407692308,,,,,,,,,10,682.886,45,344.737333333333,0.0,22.8081934081921
SYNCID0000009482,4561,General Freight Trucking Industry,Trucking and Freight,0,,,,,,,,,,6,405.305,6,669.813333333333,,,,,,,,,,,,,0.0,37.6986409247974
SYNCID0000009483,7215,Holding Companies,Investment Companies,1,62487,,,,,,,,,,,,,,,,,1,4.19,0,,,,,,0.0,100.0
SYNCID0000009484,4561,General Freight Trucking Industry,Trucking and Freight,0,,,,,,2,102.765,0,,,,,,,,,,7,2877.41285714286,15,3329.02466666667,1,405.23,2,1623.615,0.0,28.068681718125
SYNCID0000009485,7771,Management Consulting Services,Management Consulting,0,0,1,231.59,0,,6,63.2466666666667,0,,,,,,,,,,5,1127.318,2,4373.8,4,331.42,1,47.18,1.41488454385721,46.2688445588131
SYNCID0000009486,7761,Offices of Lawyers and Notaries,Management Consulting,,2975254,,,,,,,,,22,21464.2722727273,7,6125.10857142857,,,,,5,22240.592,4,1315.6425,1,649.71,2,2622.005,0.0,91.6256296582158
SYNCID0000009487,4581,Taxicab Industry,Trucking and Freight,,0,,,,,6,31.985,0,,14,714.563571428571,6,3356.34333333333,,,,,7,643.684285714286,6,4396.75,,,,,0.0,24.0142992135759
SYNCID0000009489,other,,,2,418605,,,,,59,262.518305084746,0,,,,,,,,,,6,22591.4933333333,1,832.18,,,,,0.0,99.4520435014959
SYNCID0000009490,7771,Management Consulting Services,Management Consulting,4,1,,,,,,,,,,,,,,,,,2,2057.475,4,10625.625,,,,,0.0,8.82705939514066
SYNCID0000009491,4261,Electrical Work,Construction Trades and Finishing,1,0,,,,,,,,,1,8265.21,4,18547.0375,,,,,,,,,16,890.67,5,421.416,0.0,22.7868289371362
SYNCID0000009492,7215,Holding Companies,Investment Companies,1,0,,,,,51,174.007647058824,0,,,,,,,,,,3,823.29,0,,,,,,0.0,100.0
SYNCID0000009493,4214,Excavating and Grading,Construction Trades and Finishing,1,0,,,,,,,,,4,5669.825,10,7409.823,,,,,,,,,10,2875.315,14,655.147142857143,0.0,38.1821854551734
SYNCID0000009494,7799,Other Business Services n.e.c.,Management Consulting,0,,,,,,,,,,39,1297.79769230769,33,2096.66575757576,,,,,2,960.28,3,356.443333333333,,,,,0.0,42.7827767112668
SYNCID0000009495,7771,Management Consulting Services,Management Consulting,1,129560,2,1061.875,0,,34,242.771470588235,2,121.62,114,15116.375,68,6021.03897058824,,,,,9,3998.48666666667,5,7407.128,,,,,0.0958223642011997,79.8447259442935
SYNCID0000009496,0611,Gold Mines,Gold Mining,,0,1,43.14,0,,77,223.614025974026,2,122.655,,,,,,,,,,,,,0,,1,79.94,0.245299422801474,98.1505879168711
SYNCID0000009498,5793,"Professional Machinery, Equipment and Supplies, Wholesale",Industrial Machinery Wholesale,,,,,,,11,510.804545454545,0,,,,,,1,368.72,0,,24,749.415,18,3160.44777777778,,,,,0.0,29.6476114308413
SYNCID0000009499,1099,Other Food Products Industries n.e.c.,Bakery and Food Production,1,,,,,,3,100.026666666667,0,,,,,,,,,,,,,,13,1118.07,16,933.934375,0.0,49.8187248681406
SYNCID0000009500,7771,Management Consulting Services,Management Consulting,2,143977,1,610.23,0,,111,184.514144144144,5,2479.166,,,,,,,,,2,631.54,4,21340.7,,,,,0.508046547164208,18.6111229749384
SYNCID0000009502,9741,Private Households,Personal and Household Services,,,,,,,,,,,0,,1,368.18,,,,,5,8975.26,4,2083.2,0,,1,378.62,0.0,83.1721832088798
SYNCID0000009503,7771,Management Consulting Services,Management Consulting,,0,2,1040.16,1,321.02,28,376.85,0,,7,1129.16142857143,3,834.706666666667,,,,,1,6220.77,2,3365.335,1,393.14,0,,5.66752492850618,73.9666054323043
SYNCID0000009504,,,,2,120427,,,,,6,119.733333333333,0,,2,725.895,1,12783.67,,,,,0,,6,856.718333333333,,,,,0.0,10.8000977397922
SYNCID0000009505,7215,Holding Companies,Investment Companies,2,3359,,,,,,,,,,,,,,,,,2,11391.385,0,,,,,,0.0,100.0
SYNCID0000009506,7215,Holding Companies,Investment Companies,1,0,,,,,26,136.758461538462,1,13777.04,0,,1,2040.34,,,,,,,,,,,,,0.0,18.3539030924323
SYNCID0000009507,other,,,0,,,,,,,,,,1,1749.09,0,,,,,,0,,3,3940.26333333333,,,,,0.0,12.8895023390037
SYNCID0000009509,7739,Other Accounting and Bookkeeping Services,Management Consulting,1,0,,,,,,,,,,,,,,,,,,,,,1,2085.72,1,41.5,0.0,98.0490969434285
SYNCID0000009510,other,,,0,20303,,,,,3,89.6333333333333,0,,34,2919.58794117647,20,8059.0295,,,,,,,,,5,1188.716,19,265.186315789474,0.0,38.8220102054637
SYNCID0000009511,9861,Civic and Fraternal Organizations,Professional and Civic Organizations,1,0,,,,,315,1202.61952380952,3,385.823333333333,19,2164.77157894737,16,1604.16,,,,,,,,,2,275.46,3,1380.28,0.0,93.141347096916
SYNCID0000009512,6012,Food (Specialty) Stores,Grocery Stores,0,0,,,,,,,,,67,2573.26597014925,3,37243.1266666667,,,,,1,514.91,8,8464.7775,,,,,0.0,49.0742904651181
SYNCID0000009513,7759,Other Scientific and Technical Services,Management Consulting,,50748,,,,,,,,,,,,,,,,,5,12111.486,3,1747.58333333333,9,1349.33666666667,12,109.091666666667,0.0,91.7330266710627
SYNCID0000009514,6599,Other Retail Stores n.e.c.,Specialty Stores,10,1173320,,,,,3,122.093333333333,0,,2,198.525,1,992.42,,,,,9,1125.62333333333,8,496.3375,16,937.73375,10,487.945,0.0,72.4608249802394
SYNCID0000009515,7611,Insurance and Real Estate Agencies,Legal and Accounting Services,1,,,,,,8,160.2675,0,,182,5076.26,25,311123.8564,,,,,24,2607.08708333333,64,2608.2040625,0,,1,108.43,0.0,11.0572805313128
SYNCID0000009516,other,,,0,0,,,,,,,,,1,323.96,0,,,,,,,,,,,,,,0.0,100.0
SYNCID0000009517,7771,Management Consulting Services,Management Consulting,8,287987,,,,,,,,,,,,,,,,,0,,2,291.5,,,,,0.0,0.0
SYNCID0000009518,7759,Other Scientific and Technical Services,Management Consulting,2,121354,,,,,32,292.2528125,0,,,,,,,,,,25,16509.0704,11,2763.41272727273,,,,,0.0,93.2819610764663
SYNCID0000009519,7771,Management Consulting Services,Management Consulting,1,0,,,,,183,217.23306010929,4,2430.975,45,7411.14777777778,81,7737.84160493827,,,,,0,,1,153.44,,,,,0.0,36.9597098145999
SYNCID0000009520,7292,"Estate, Trust and Agency Funds",Investment Companies,0,0,,,,,,,,,9,859.632222222222,10,2050.203,,,,,,,,,,,,,0.0,27.3974528590531
SYNCID0000009521,9654,Boat Rentals and Marinas,Entertainment and Recreation,0,0,8,400.175,3,1094.98,150,211.753266666667,4,6107.2625,,,,,,,,,2,144.535,3,3738.09666666667,1,1025.04,1,26.07,8.62168587259422,48.2216212731539
SYNCID0000009522,,,,,1074356,,,,,1,98.43,0,,1,3198.11,4,3073.645,,,,,2,151.305,0,,,,,,0.0,22.6450933795906
SYNCID0000009523,7771,Management Consulting Services,Management Consulting,1,,0,,1,73712.55,1,63.35,0,,51,28034.6966666667,15,1777.50133333333,,,,,9,38986.86,7,8525.03285714286,,,,,0.0,91.7532361415519
SYNCID0000009524,9211,"Restaurants, Licensed",Restaurants and Bars,1,3211770,,,,,,,,,13,5617.33615384615,15,4715.18466666667,,,,,22,28755.6809090909,123,4431.64113821138,,,,,0.0,53.3988937077481
SYNCID0000009525,4219,Other Site Work,Construction Trades and Finishing,1,20294,,,,,3,71.3066666666667,0,,,,,,,,,,,,,,,,,,0.0,100.0
SYNCID0000009526,8651,"Offices of Physicians, General Practice",Healthcare Providers,4,,,,,,50,495.5082,2,1001.77,2,48879.65,0,,,,,,2,8214.895,6,215.935,,,,,0.0,97.6809606670432
SYNCID0000009527,8665,Offices of Physiotherapists-Occupational Therapists,Healthcare Providers,1,40737,2,218.075,2,2681.49,8,92.215,0,,3,949.26,4,3519.7575,,,,,,,,,1,139.01,0,,1.9351200520958,17.627920908948
SYNCID0000009528,,,,2,0,,,,,78,171.235256410256,0,,1,362.79,1,591.86,,,,,,,,,5,851.002,5,874.942,0.0,78.3504179467776
SYNCID0000009529,7292,"Estate, Trust and Agency Funds",Investment Companies,0,0,,,,,,,,,20,1431.9795,3,745.813333333333,,,,,,,,,,,,,0.0,92.7537072056477
SYNCID0000009530,9959,Other Services to Buildings and Dwellings,Miscellaneous Services,1,0,,,,,,,,,,,,,,,,,4,19168.2875,1,11393.9,,,,,0.0,87.0622440515494
SYNCID0000009531,8651,"Offices of Physicians, General Practice",Healthcare Providers,,274671,,,,,,,,,10,973.344,13,3579.1,,,,,1,2.08,1,3119.43,,,,,0.0,16.3943873061848
SYNCID0000009532,7599,Other Real Estate Operators,Real Estate Operators,,70231,,,,,,,,,,,,,,,,,1,2030.52,3,2996.88666666667,,,,,0.0,18.4237985406281
SYNCID0000009533,9213,Take-Out Food Services,Restaurants and Bars,1,135339,,,,,129,377.067364341085,1,184.33,6,2653.54,4,1909.9675,,,,,2,1711.53,3,280.68,41,1474.89731707317,5,1744.56,0.0,88.0771077292445
SYNCID0000009534,other,,,2,291552,,,,,1,267.39,0,,3,827.493333333333,2,674.775,,,,,2,2362.44,8,90.08625,,,,,0.0,78.3107158834111
SYNCID0000009535,8653,"Offices of Dentists, General Practice",Healthcare Providers,,550002,,,,,1,16.33,0,,21,46883.3171428571,10,7252.862,,,,,5,4214.556,1,1617.37,52,1524.6575,79,1298.68075949367,0.0,85.9913615741031
SYNCID0000009536,other,,,1,167454,,,,,1,5.6,0,,5,2168.602,4,1808.045,,,,,16,1563.929375,14,4032.02714285714,24,935.32875,5,815.324,0.0,46.2571112550272
SYNCID0000009538,9659,Other Sports and Recreation Clubs,Entertainment and Recreation,2,176046,,,,,2,26.0,0,,84,10794.090952381,29,6117.37551724138,,,,,8,822.70375,5,1204.112,4,1314.8025,3,968.683333333333,0.0,83.1363969409092
SYNCID0000009540,7731,Offices of Chartered and Certified Accountants,Management Consulting,1,407482,,,,,50,128.1268,3,194.896666666667,,,,,,,,,,,,,1,628.63,0,,0.0,92.3265605026996
SYNCID0000009541,8599,Other Educational Services,Educational Institutions,1,578139,,,,,1,3.39,0,,2,144.76,0,,,,,,2,587.5,7,747.548571428571,11,2340.47818181818,42,315.96,0.0,59.5261474400942
SYNCID0000009542,4272,Drywall Work,Construction Trades and Finishing,2,68524,,,,,19,131.532105263158,0,,2,4874.97,1,595.58,,,,,35,2002.62742857143,8,10576.82625,8,1307.9025,2,507.68,0.0,51.8373144400892
SYNCID0000009543,other,,,1,8190,,,,,27,143.334074074074,1,109.89,,,,,,,,,1,2.06,0,,3,788.91,4,378.685,0.0,79.3394494012799
SYNCID0000009544,6331,Gasoline Service Stations,Automotive Dealerships and Repair,2,345132,,,,,6,183.188333333333,0,,,,,,,,,,,,,,,,,,0.0,100.0
SYNCID0000009545,other,,,4,137097,,,,,,,,,0,,3,2584.73333333333,,,,,,,,,,,,,0.0,0.0
SYNCID0000009546,7761,Offices of Lawyers and Notaries,Management Consulting,15,1896322,,,,,,,,,1,8916.03,0,,,,,,142,3490.05373239437,272,3470.31382352941,2,553.335,0,,0.0,34.8808472594421
SYNCID0000009547,7749,Other Advertising Services,Management Consulting,2,80361,,,,,,,,,,,,,,,,,4,994.31,3,523.513333333333,2,3199.665,0,,0.0,86.8542266707178
SYNCID0000009548,7771,Management Consulting Services,Management Consulting,1,,,,,,,,,,,,,,2,269.01,0,,2,3003.73,1,524.53,5,719.504,16,654.998125,0.0,47.9631162075896
SYNCID0000009549,7771,Management Consulting Services,Management Consulting,1,135530,,,,,,,,,4,1767.095,1,1091.65,,,,,94,4986.56404255319,43,3505.60488372093,,,,,0.0,75.8088825907084
SYNCID0000009550,9211,"Restaurants, Licensed",Restaurants and Bars,2,0,,,,,,,,,3,586.943333333333,0,,,,,,0,,4,9160.6975,,,,,0.0,4.58506255399882
SYNCID0000009551,7799,Other Business Services n.e.c.,Management Consulting,1,0,,,,,,,,,,,,,,,,,,,,,1,770.3,0,,0.0,100.0
SYNCID0000009552,7215,Holding Companies,Investment Companies,3,1096951,,,,,,,,,,,,,,,,,7,522.505714285714,1,346.73,,,,,0.0,91.34099348945
SYNCID0000009553,8651,"Offices of Physicians, General Practice",Healthcare Providers,2,,,,,,45,146.833333333333,1,427.77,,,,,,,,,11,2790.45090909091,25,4763.8944,5,76.574,4,1072.1575,0.0,23.3347011428981
SYNCID0000009554,0411,Logging Industry (Except Contract Logging),Logging Industry,2,280165,,,,,38,146.410526315789,4,268.5075,1,7873.73,0,,,,,,2,96.035,1,667.5,11,1119.37545454545,11,275.740909090909,0.0,84.4560101649857
SYNCID0000009555,7611,Insurance and Real Estate Agencies,Legal and Accounting Services,1,,,,,,,,,,3,1269.75666666667,4,614.36,,,,,15,1542.23666666667,17,1667.21529411765,,,,,0.0,46.6599541554185
SYNCID0000009556,7215,Holding Companies,Investment Companies,0,0,,,,,,,,,5,429.348,0,,,,,,1,33.77,0,,11,1158.35272727273,6,1413.38833333333,0.0,63.7634856119289
SYNCID0000009557,,,,1,70216,,,,,,,,,2,12084.74,1,2452.49,,,,,,,,,,,,,0.0,90.7877215698162
SYNCID0000009558,,,,,0,2,313.34,0,,74,281.771351351351,2,2334.105,6,5417.76,1,612.54,,,,,4,219.185,2,111.805,3,855.786666666667,3,1104.13333333333,0.946000901499551,86.6907147055831
SYNCID0000009559,7292,"Estate, Trust and Agency Funds",Investment Companies,0,0,2,726.67,1,55513.7,119,188.586722689076,2,3887.21,,,,,,,,,,,,,,,,,1.66699394654571,27.4079617100894
SYNCID0000009560,7292,"Estate, Trust and Agency Funds",Investment Companies,1,17208,,,,,,,,,,,,,,,,,0,,17,853.633529411765,,,,,0.0,0.0
SYNCID0000009561,0119,Livestock Combination Farms,Agriculture and Farming,7,118822,,,,,21,753.757619047619,1,6527.74,149,134986.683691275,73,34826.7421917808,,,,,13,2587.85615384615,3,138.42,6,877.186666666667,5,931.774,0.0,88.7598481125893
SYNCID0000009562,7799,Other Business Services n.e.c.,Management Consulting,1,0,,,,,81,247.281358024691,2,4350.205,,,,,,,,,20,3284.2245,11,4271.68818181818,0,,1,159.09,0.0,60.5487829214477
SYNCID0000009563,9861,Civic and Fraternal Organizations,Professional and Civic Organizations,0,0,,,,,,,,,1,1076.09,0,,,,,,,,,,,,,,0.0,100.0
SYNCID0000009564,7752,Offices of Engineers,Management Consulting,0,0,3,532.64,2,5679.93,23,312.926956521739,1,4615.53,6,869.688333333333,8,4279.075,,,,,1,28.38,5,262.214,1,1558.89,2,351.285,3.12441621314061,23.0022380554352
SYNCID0000009565,9659,Other Sports and Recreation Clubs,Entertainment and Recreation,6,270450,1,1066.79,0,,32,82.144375,0,,1,11933.14,1,999.67,,,,,1,762.75,13,5505.28307692308,,,,,1.1991841244879,18.42554461489
SYNCID0000009566,4013,Residential Renovation,Residential and Commercial Building Construction,1,,,,,,1,4.77,0,,6,3734.31333333333,6,1022.475,,,,,6,2786.585,6,932.756666666667,5,1018.214,1,167.35,0.0,78.797672201179
SYNCID0000009567,9214,Caterers,Restaurants and Bars,1,0,2,319.045,0,,30,201.129,3,5590.38666666667,3,1367.95,0,,0,,3,28967.38,,,,,3,417.59,4,487.82,0.542348373813334,10.2237627956614
SYNCID0000009568,8635,Public Health Clinics Community Health Centres,Healthcare Providers,0,0,,,,,,,,,18,3592.685,8,984.2,3,11386.7466666667,0,,20,671.814,17,2114.25235294118,34,678.747941176471,5,505.646,0.0,74.4922459798862
SYNCID0000009569,9841,Labour Organizations,Professional and Civic Organizations,0,0,,,,,,,,,,,,,,,,,2,1612.27,1,113.63,,,,,0.0,96.5960391471974
SYNCID0000009570,7759,Other Scientific and Technical Services,Management Consulting,6,460120,1,536.07,0,,86,198.054186046512,1,4908.44,11,2030.42545454545,2,249.0,,,,,4,8438.3825,0,,2,1622.11,1,549.39,0.646982228053421,92.8119160495693
SYNCID0000009571,4011,Single Family Housing,Residential and Commercial Building Construction,0,0,,,,,,,,,,,,,,,,,3,3531.35333333333,4,414.6775,,,,,0.0,86.4625713206075
SYNCID0000009572,4561,General Freight Trucking Industry,Trucking and Freight,2,,14,321.931428571429,3,2800.44666666667,25,103.5136,1,72.8,5,2462.98,0,,,,,,2,2722.45,1,4531.66,82,1455.1256097561,213,437.18765258216,2.42748602436859,57.6004682348405
SYNCID0000009573,7731,Offices of Chartered and Certified Accountants,Management Consulting,1,8921,,,,,,,,,2,495.38,1,8366.47,,,,,2,14367.15,2,897.02,10,1949.943,15,2338.792,0.0,52.1076699050503
SYNCID0000009574,6521,Florist Shops,Specialty Stores,,17598,,,,,12,164.868333333333,1,9482.85,,,,,,,,,,,,,5,1420.23,2,1010.39,0.0,44.1115569979401
